,Gm29118,Gm5392
,Gm29119,Gm14606
,Gm29120,Gm8908
,Gm29121,Gm9143
,Gm29122,Gm6368
,Gm29130,Gm15365
,Gm29131,Gm7199
,Gm29132,Gm7841
,Gm29134,Gm14367
,Gm29142,Gm6783
,Gm29144,Gm9159
,Gm29145,Gm5135
,Gm29146,Gm15166
,Gm29147,Gm14513
,Gm29148,Gm14828
,Gm29149,Gm9434
,Gm29158,Gm2005
,Gm29159,Gm14694
,Gm29160,Gm14892
,Gm29161,Gm14669
,Gm29162,Gm8545
,Gm29165,Gm15216
,Gm29166,Gm14880
,Gm29167,Gm14726
,Gm29169,Gm9115
,Gm29171,Gm4773
,Gm29178,Gm14918
,Gm29179,Gm14523
,Gm29180,Gm14787
,Gm29181,Gm15010
,Gm29182,Gm14332
,Gm29189,Rpl22-ps1
,Gm29190,Gm14847
,Gm29191,Gm14831
,Gm29193,Gm7974
,Gm29194,Gm16458
,Gm29195,Gm14567
,Gm29196,Gm14500
,Gm29197,Gm14836
,Gm29198,Gm9109
,Gm29203,Gm16383
,Gm29204,Gm14821
,Gm29206,Gm7129
,Gm29207,Gm6446
,Gm29209,Gm2214
,Gm29210,Gm5400
,Gm29211,Rhox3g
,Gm29212,Gm6062
,Gm29213,Gm9208
,Gm29215,Zfp36l1-ps
,Gm29217,Gm14481
,Gm29218,Gm5379
,Gm29219,Gm15025
,Gm29220,Gm14919
,Gm29221,Gm2003
,Gm29222,Gm6461
,Gm29223,Atf1-ps
,Gm29224,Gm9009
,Gm29225,Gm5419
,Gm29226,Gm15165
,Gm29227,Gm4986
,Gm29238,Gm5384
,Gm29239,Gm14678
,Gm29244,Gm9157
,Gm29248,Gm15224
,Gm29249,Gm15000
,Gm29250,Gm15012
,Gm29251,Gm14509
,Gm29252,Gm14627
,Gm29255,Gm15077
,Gm29256,Gm14797
,Gm29259,Gm5944
,Gm29265,Gm14628
,Gm29267,Psmb7-ps2
,Gm29268,AU015836
,Gm29269,Rps24-ps3
,Gm29270,Gm6987
,Gm29271,Gm14712
,Gm29272,Gm6071
,Gm29274,Gm14977
,Gm29275,Gm14856
,Gm29276,Gm14937
,Gm29278,Gm6079
,Gm29279,Gm5638
,Gm29280,Gm14624
,Gm29281,Gm14946
,Gm29285,Gm14630
,Gm29286,Gm7155
,Gm29288,Gm4234
,Gm29289,Gm6758
,Gm29297,Gm14601
,Gm29298,Gm14906
,Gm29299,Gm14605
,Gm29300,Gm14833
,Gm29301,Rhox11-ps2
,Gm29302,Gm14913
,Gm29303,Gm14800
,Gm29304,BC022960
,Gm29305,Gm14585
,Gm29306,Gm6207
,Gm29307,Gm6024
,Gm29308,Gm6023
,Gm29309,Gm14897
,Gm29310,Gm8722
,Gm29311,Gm8880
,Gm29312,Gm7485
,Gm29313,Gm5793
,Gm29314,Gm7212
,Gm29315,Gm14935
,Gm29316,3110067C02Rik
,Gm29317,Gm14621
,Gm29319,Gm8424
,Gm29320,Rhox2-ps
,Gm29321,Gm15076
,Gm29324,Gm16407
,Gm29329,Gm5940
,Gm29330,Gm14890
,Gm29333,Gm14886
,Gm29338,Gm6964
,Gm29339,Gm6744
,Gm29342,Gm15268
,Gm29343,Gm4297
,Gm29349,Gm14542
,Gm29350,Gm14760
,Gm29351,Gm15173
,Gm29352,Gm2066
,Gm29353,Gm9097
,Gm29354,Gm14373
,Gm29355,Gm14788
,Gm29356,Gm16511
,Gm29357,Gm8501
,Gm29360,Gm5380
,Gm29363,Gm14859
,Gm29364,Gm14909
,Gm29365,Gm14659
,Gm29366,Gm14883
,Gm29368,Gm9516
,Gm29369,Rpl7-ps9
,Gm29370,Gm14995
,Gm29373,Gm14857
,Gm29377,Gm15018
,Gm29378,Gm6275
,Gm29379,Gm14622
,Gm29380,Gm14587
,Gm29381,Gm15266
,Gm29382,Gm14480
,Gm29384,Gm14520
,Gm29386,Gm15034
,Gm29390,Rpl7l1-ps1
,Gm29391,Gm14550
,Gm29392,Gm15151
,Gm29393,Gm15073
,Gm29399,Gm14891
,Gm29400,Gm15041
,Gm29401,Gm5388
,Gm29403,Gm14894
,Gm29404,Xlr4e-ps
,Gm29405,Gm14746
,Gm29406,Gm8595
,Gm29407,Gm15031
,Gm29409,Gm16436
,Gm29410,Gm15011
,Gm29411,Gm14686
,Gm29412,Gm14771
,Gm29413,Gm5752
,Gm29416,Gm15160
,Gm29420,Gm14538
,Gm29421,Gm14879
,Gm29422,Gm15132
,Gm29423,Gm14815
,Gm29424,Gm7657
,Gm29425,Gm14921
,Gm29426,Gm14568
,Gm29433,Gm15047
,Gm29435,Gm8215
,Gm29436,Gm6797
,Gm29437,Gm3943
,Gm29444,Gm15176
,Gm29445,Gm14830
,Gm29446,Gm14774
,Gm29447,Gm7840
,Gm29448,Gm14682
,Gm29449,Gm3880
,Gm29450,Gm14761
,Gm29451,Gm7781
,Gm29452,Gm14796
,Gm29457,Rpl30-ps11
,Gm29466,Pou5f1-rs13
,Gm29467,Gm14732
,Gm29468,Gm14912
,Gm29469,Gm14735
,Gm29470,Gm4853
,Gm29471,Gm14558
,Gm29472,Gm7916
,Gm29473,Gm14452
,Gm29474,Gm15233
,Gm29475,Gm5646
,Gm29476,Gm8644
,Gm29484,Gm14993
,Gm29495,Gm14673
,Gm29496,Gm7219
,Gm29497,Gm14884
,Gm29498,Gm15111
,Gm29499,Gm15193
,Gm29503,Gm14927
,Gm29504,Gm14654
,Gm29505,Gm6427
,Gm29511,Gm9218
,Gm29512,Gm14838
,Gm29522,Gm15032
,Gm29523,Gm15164
,Gm29524,Gm14769
,Gm29525,Gm14926
,Gm29526,Gm14353
,Gm29527,Gm14506
,Gm29528,Gm8312
,Gm29531,Gm14681
,Gm29532,Gm9059
,Gm29533,Gm15294
,Gm29534,Xlr5e-ps
,Gm29535,Gm9436
,Gm29537,Gm14633
,Gm29544,Gm5937
,Gm29545,Rps12-ps7
,Gm29546,Gm14369
,Gm29547,Gm14804
,Gm29548,Gm8522
,Gm29549,Gm15071
,Gm29550,Gm14594
,Gm29551,Gm14973
,Gm29552,Gm9439
,Gm29553,Gm15060
,Gm29554,Gm5383
,Gm29555,Gm14917
,Gm29556,Gm14450
,Gm29557,Gm14794
,Gm29558,Gm6184
,Gm29559,Gm14473
,Gm29564,Gm14868
,Gm29565,Rps2-ps13
,Gm29566,Gm9166
,Gm29567,Gm14714
,Gm29568,Gm15213
,Gm29569,Gm6285
,Gm29573,Gm14603
,Gm29574,Gm7927
,Gm29575,Gm15022
,Gm29576,Gm14839
,Gm29577,Gm8261
,Gm29578,Gm14930
,Gm29579,Hspa9-ps1
,Gm29580,Gm14530
,Gm29581,Gm14971
,Gm29582,Hmgb1-ps2
,Gm29584,Mdm4-ps
,Gm29586,Gm9051
,Gm29606,Gm4911
,Gm29607,Gm14870
,Gm29612,Gm4995
,Gm29613,Sms-ps
,Gm29614,Gm6298
,Gm29615,Gm9435
,Gm29616,Gm14677
,Gm29617,Gm6325
,Gm29618,Gm21998
,Gm29622,Gm14753
,Gm29623,Gm15152
,Gm29624,5730416F02Rik
,Gm29625,Gm9005
,Gm29628,Gm8662
,Gm29631,Gm15282
,Gm29632,Xlr5d-ps
,Gm29633,Gm14901
,Gm29634,Gm14849
,Gm29635,Gm4789
,Gm29636,Gm14695
,Gm29637,Gm15158
,Gm29639,Gm15103
,Gm29644,Gm7405
,Gm29645,Gm6897
,Gm29646,Gm14649
,Gm29647,Gm7851
,Gm29648,Prkaca-ps1
,Gm29650,Gm14925
,Gm29651,Gm14580
,Gm29652,Gm14514
,Gm29653,Gm15002
,Gm29654,Gm15141
,Gm29655,Gm14983
,Gm29656,Gm15223
,Gm29659,Gm8858
,Gm29660,Gm5385
,Gm29661,Gm14752
,Gm29662,Gm6175
,Gm29671,Gm14660
,Gm29672,Gm8864
,Gm29740,Gm5389
,Gm29839,Gm15067
,Gm29866,Gm5754
,Gm30045,Gm14985
,Gm30174,Gm15209
,Gm30175,Gm14613
,Gm30312,Gm9062
,Gm30353,Gm15105
,Gm30598,Gm15211
,Gm30638,Gm14767
,Gm30686,Gm14599
,Gm30705,Gm15039
,Gm30737,Xlr3e-ps
,Gm30858,Gm15149
,Gm31123,Gm9078
,Gm31186,Gm14512
,Gm31260,Gm16480
,Gm31335,Mageb17-ps
,Gm31422,Gm16471
,Gm31511,Gm16397
,Gm31571,Gm14823
,Gm31572,Gm14895
,Gm31942,Gm14841
,Gm32033,Gm8475
,Gm32114,Gm14517
,Gm32180,Gm7153
,Gm32181,Gm6568
,Gm32295,Gm7189
,Gm32347,Gm15206
,Gm32447,Gm15043
,Gm33112,Gm6322
,Gm33163,Gm15231
,Gm33191,Gm14991
,Gm33571,Gm14359
,Gm3376,Gm5764
,Gm33815,Gm8097
,Gm33954,Mageb10-ps
,Gm34015,Rpl17-ps8
,Gm34217,Psmb6-ps
,Gm34274,Gm15048
,Gm34550,Gm1866
,Gm34716,Pramex2
,Gm35070,Gm8659
,Gm35108,Gm14358
,Gm35134,Gm14728
,Gm35670,Gm6441
,Gm35843,Gm16481
,Gm35955,Gm14665
,Gm36047,Mageb16-ps1
,Gm36261,Rpl19-ps12
,Gm36345,Gm4994
,Gm36398,Gm8199
,Gm36467,Gm14679
,Gm36468,Gm14975
,Gm36728,Gm14502
,Gm36782,Gm15236
,Gm36866,Gm14988
,Gm36891,Gm16463
,Gm36928,Rpl23a-ps13
,Gm36929,Gm14570
,Gm36941,Gm7164
,Gm36950,Gm14701
,Gm36968,Gm7091
,Gm36978,Gm14360
,Gm36987,Gm14656
,Gm36998,Gm8617
,Gm37032,Gm14835
,Gm37044,Gm14877
,Gm37059,Gm14563
,Gm37071,Gm2768
,Gm37075,Gm4784
,Gm37112,Gm5166
,Gm37129,Gm14719
,Gm37130,Gm8577
,Gm37147,Gm14504
,Gm37157,Gm4910
,Gm37158,Gm7722
,Gm37172,Gm7058
,Gm37222,Gm15379
,Gm37231,Gm15009
,Gm37236,Gm14865
,Gm37237,Gm15079
,Gm37252,Gm715
,Gm37263,Gm8344
,Gm37286,Nap1l2
,Gm37287,Gm14380
,Gm37318,Gm8503
,Gm37325,Gm6292
,Gm37344,Gm14639
,Gm37346,Gm7429
,Gm37369,Gm14999
,Gm37378,Gm14730
,Gm37395,Gm14676
,Gm37433,Gm14375
,Gm37434,Gm14854
,Gm37440,H3f3a-ps1
,Gm37441,Gm14755
,Gm37442,Gm5762
,Gm37448,Rhox3d-ps
,Gm37451,Gm14791
,Gm37454,Gm14933
,Gm37462,Actr3-ps
,Gm37467,Gm9164
,Gm37473,Gm14615
,Gm37476,Gm14366
,Gm37538,Gm8401
,Gm37544,Gm14723
,Gm37547,Gm5395
,Gm37561,Gm6952
,Gm37572,Gm15036
,Gm37574,Gm378
,Gm37577,Gm14990
,Gm37627,Gm8814
,Gm37635,Gm3712
,Gm37654,Gm4772
,Gm37656,Gm14970
,Gm37657,Gm9670
,Gm37658,Gm14938
,Gm37687,Gm15028
,Gm37690,Gm14803
,Gm37721,Gm14916
,Gm37723,Gm14799
,Gm37734,Gm5401
,Gm37739,Gm15004
,Gm37740,Gm6973
,Gm37765,Gm15148
,Gm37793,Gm14610
,Gm37798,Olfr1327-ps1
,Gm37808,Gm4914
,Gm37840,Gm14709
,Gm37865,Gm15364
,Gm37870,Gm15244
,Gm37875,Mageb7-ps
,Gm37898,Gm9430
,Gm37921,Gm8844
,Gm37927,Gm15147
,Gm37937,Rab9b-ps1
,Gm37948,Gm6743
,Gm37951,Gm4746
,Gm37952,H2ab2
,Gm37990,Gm14356
,Gm37991,Gm6798
,Gm37998,Gm40
,Gm38003,Gm15195
,Gm38013,Gm15003
,Gm38016,Gm14816
,Gm38017,Gm4915
,Gm38028,Gm5757
,Gm38035,Gm14981
,Gm38054,Gm14704
,Gm38072,Gm15207
,Gm38084,Gm9095
,Gm38094,Gm14898
,Gm38107,Gm14813
,Gm38121,Gm15065
,Gm38127,Gm5387
,Gm38136,Gm15157
,Gm38138,Gm15026
,Gm38145,Gm14896
,Gm38149,Gm8737
,Gm38159,Gm8569
,Gm38168,Gm14943
,Gm38174,Gm15074
,Gm38181,Gm14793
,Gm38183,Gm15212
,Gm38185,Gm9673
,Gm38209,Gm15021
,Gm38229,Gm14638
,Gm38290,Gm7746
,Gm38296,4930503H13Rik
,Gm38350,Gm6025
,Gm38361,Smt3h2-ps
,Gm38363,Gm14852
,Gm38369,Gm8244
,Gm38370,Rpl7a-ps13
,Gm38371,Gm15204
,Gm4017,Pwwp4-ps
,Gm4064,Gm14834
,Gm47283,Gm14750
,Gm50460,Gm14923
,Gm6137,Gm2012
,Gm8446,Gm14725
,Gm8480,Gm7857
,Gm8498,Gm14736
,Gm8502,Gm14612
,Gm8506,Gm8761
,Gm8510,Gm5393
,Gm8521,Gm6382
,Gm8525,Gm14885
,H2al2b,Gm14972
,H2al2c,Gm15190
,Kdm5d,Gm15040
,Mid1-ps1,Gm6881
,n-R5s1,Gm15172
,Rbm31y,Gm14721
,Rbmy,Gm14928
,Rhoay-ps1,Gm14564
,Rhoay-ps2,Supt20-ps
,Rhoay-ps3,Gm14845
,Sly,Gm15153
,Srsy,Rhox11-ps1
,Sry,Gm16394
,Ssty1,Gm5381
,Ssty2,Rps12-ps1
,Tspy-ps,Gm6620
,Uba1y,Gm14899
,Uba1y-ps1,Gm8692
,Uba1y-ps2,Gm6923
,Usp9y,Gm14826
,Uty,Gm14722
,Vmn2r-ps139,Gm381
,Vmn2r-ps149,Gm15058
,Zfy1,Itpa-ps3
,Zfy2,Gm7061
,,Gm15191
,,Gm9126
,,Gm6806
,,Gm14554
,,Gm14782
,,Gm8682
,,Gm14860
,,Gm16428
,,Gm14731
,,Gm14716
,,Gm5397
,,Gm14786
,,Gm14519
,,Gm14588
,,Gm16421
,,Gm14748
,,Gm5759
,,Gm7134
,,Gm14537
,,Gm15106
,,Gm14674
,,Gm14745
,,Gm15367
,,Gm5386
,,Gm14607
,,Gm15014
,,Gm6480
,,Gm7823
,,Smt3h1-ps
,,Gm14832
,,Gm14758
,,Gm8770
,,Gm14739
,,Gm15240
,,Gm8172
,,Gm5863
,,Gm6067
,,Gm14811
,,Gm15095
,,Gm14881
,,Btf3-ps10
,,Gm8036
,,Gm15131
,,Rpl13-ps5
,,Gm6754
,,Gm14614
,,Gm14581
,,Gm15214
,,Gm15129
,,Gm14363
,,Gm15126
,,Gm6238
,,Gm14687
,,Gm6222
,,Gm14982
,,Gm6373
,,Gm14561
,,Gm14910
,,Gm9083
,,Gm14900
,,Gm14699
,,Gm14822
,,Gm15001
,,Gm14795
,,Gm14533
,,Gm14980
,,Gm14882
,,Gm14751
,,Gm16431
,,Gm14670
,,Gm14667
,,Gm4760
,,Gm15385
,,Gm4908
,,Gm14578
,,Gm4732
,,Gm6429
,,Gm14620
,,Rpl10-ps4
,,Gm14790
,,Gm15171
,,Gm14724
,,Fthl17-ps2
,,Gm15189
,,Gm14560
,,Gm15170
,,Gm5073
,,Gm14334
,,Gm4913
,,Gm14655
,,Gm4917
,,Gm8648
,,Gm7190
,,Gm7820
,,Gm15007
,,Gm9432
,,Gm15066
,,Gm7821
,,Gm14780
,,Gm14869
,,Gm14875
,,Gm15016
,,Gm15215
,,Gm15096
,,Gm7222
,,Gm14668
,,Gm14623
,,Gm5403
,,Gm7108
,,Kars-ps1
,,Gm5939
,,Gm14470
,,Gm14874
,,Gm4993
,,Gm14589
,,Gm15361
,,Csnk2a1-ps2
,,Gm15030
,,Gm14957
,,AA414768
,,Gm5760
,,Gm5643
,,Gm15185
,,Gm15192
,,Gm14931
,,Gm14997
,,Vcp-rs
,,Magea7-ps
,,Gm14666
,,Gm6491
,,Gm8260
,,Gm9060
,,Gm14907
,,Gm8606
,,Llph-ps2
,,Gm14887
,,Gm8806
,,Gm15057
,,Gm4919
,,Gm6335
,,Gm15194
,,Gm15033
,,Gm14394
,,Gm8410
,,Rpl30-ps10
,,Gm14840
,,Gm15378
,,Gm14485
,,Gm14776
,,Gm14591
,,Gm14878
,,Gm15187
,,Gm5402
,,Gm14491
,,Rpl7a-ps12
,,Gm14768
,,Gm15038
,,Gm8749
,,Gm14619
,,Gm14905
,,Gm15037
,,Gm4909
,,Gm15225
,,Gm9431
,,Nsa2-ps2
,,Gm15267
,,Gm9440
,,Gm14706
,,Gm14574
,,Gm14521
,,Gm8534
,,Gm14940
,,Gm14515
,,Gm15044
,,Gm14609
,,Gm14861
,,Gm6027
,,Gm14577
,,Gm15196
,,Gm14998
,,Gm9429
,,Gm6418
,,Gm14381
,,Gm14942
,,Gm14663
,,Oat-rs1
,,Gm14516
,,Gm6645
,,Gm9043
,,Gm14939
,,Gm5942
,,Gm14711
,,Gm14671
,,Gm7312
,,Gm16411
,,Gm14741
,,Gm9200
,,Rpl21-ps15
,,Gm14805
,,Gm14579
,,Gm14911
,,Gm14810
,,Gm14893
,,Gm14863
,,Gm8832
,,H2ab3
,,Gm5390
,,Gm14586
,,Gm15188
,,Gm2030
,,Gm15175
,,Gm14754
,,Gm8876
,,Gm9225
,,Gm6088
,,Gm14903
,,Gm14575
,,Gm5648
,,Gm6829
,,Gm9119
,,Pcna-ps1
,,Pou5f1-rs8
,,Gm15154
,,Rnf138rt1
,,Gm14932
,,Gm4912
,,Gm14688
,,Gm15078
,,Gm3931
,,Fthl17-ps1
,,Gm15161
,,Gm7700
,,Gm6039
,,Gm14592
,,Gm15297
,,Gm14824
,,Gm14727
,,Gm14534
,,Gm7803
,,Gm14559
,,Gm14524
,,Gm9050
,,Gm15362
,,Gm14837
,,Gm15094
,,Gm14775
,,Gm14842
,,Gm14729
,,Gm6092
,,Gm14584
,,Gm14848
,,Gm15110
,,Gm14713
,,Gm5133
,,Gm14908
,,Gm14631
,,Amd-ps1
,,Gm15006
,,Gm8839
,,Gm14765
,,Gm1947
,,Gm7071
,,Gm14571
,,Xlr3d-ps
,,Gm14979
,,Gm16479
,,Gm14740
,,E530001F21Rik
,,Gm1848
,,Gm14843
,,Gm7340
,,Gm15186
,,Gm6447
,,Gm5391
,,Gm14352
,,Gm14987
,,Gm649
,,Gm14783
,,Gm14749
,,Gm4991
,,Gm14518
,,Gm14829
,,Gm14451
,,Gm14733
,,Gm15242
,,Gm7158
,,Gm14785
,,Gm4918
,,Gm15203
,,Gm15081
,,Gm5943
,,Gm14802
,,Mageb8-ps
,,Gm5060
,,Gm15363
,,Gm14650
,,Gm16465
,,Gm7790
,,Gm14653
,,Gm15113
,,Gm9003
,,Rhox7-ps1
,,Gm7209
,,Gm8754
,,Gm16459
,,Gm8855
,,Gm16423
,,Gm7416
,,Gm14551
,,Gm14647
,,Gm14984
,,Gm14904
,,Gm14945
,,Rhox3b-ps
,,Gm8916
,,Gm16412
,,Gm4996
,,Gm5934
,,Gm15159
,,Xlr4d-ps
,,Gm6591
,,Gm8310
,,Gm14600
,,Gm15227
,,Gm5761
,,Gm14922
,,Gm14629
,,Gm4992
,,Gm15112
,,Gm8421
,,Gm14989
,,Gm8757
,,Rpl3-ps2
,,Gm9085
,,Gm14915
,,Gm9103
,,Gm15075
,,Gm14395
,,Gm7113
,,Gm14652
,,Gm15061
,,Gm6451
,,Gm16420
,,Gm15237
,,Rplp1-ps1
,,Rpl36-ps10
,,Gm15167
,,Gm6823
,,Marcksl1-ps5
,,Gm5398
,,Gm8061
,,Gm15168
,,Gm14825
,,Btf3-ps3
,,Gm14876
,,Gm14994
,,Gm15162
,,Gm14566
,,Gm14976
,,Gm14541
,,Gm14784
,,Gm15177
,,Gm14846
,,Gm5396
,,Gm14770
,,Gm14914
,,Tpt1-ps6
,,Gm14576
,,Fth1-ps
,,Gm14331
,,Gm6954
,,Gm8216
,,Gm14645
,,Gm14593
,,Gm6500
,,Gm14531
,,Gm15019
,,Gm8163
,,Gm14986
,,Gm14766
,,Gm3928
,,Gm14608
,,Rpl3-ps1
,,Gm14792
,,Gm8202
,,Gm2288
,,Gm15142
,,Gm14626
,,Gm14855
,,Gm15238
,,Gm8111
,,Gm15087
,,Gm14657
,,Gm9133
,,Gm25107
,,Gm24595
,,Gm24598
,,Mir1906-2
,,Gm23656
,,None
,,None
,,None
,,None
,,None
,,None
,,Gm26020
,,None
,,None
,,Mir1911
,,A230072E10Rik
,,Gm14951
,,Gm15232
,,Gm14539
,,Gm14710
,,Pabpc1l2b
,,4930570D08Rik
,,3010001F23Rik
,,Gm14827
,,Gm14505
,,Gm15230
,,Gm15156
,,Gm14684
,,Gm14349
,,Gm14936
,,Gm15275
,,Gm14549
,,Gm14553
,,Gm14809
,,E330016L19Rik
,,Gm4989
,,Gm14562
,,Gm4764
,,1600025M17Rik
,,A730046J19Rik
,,Eif2c5
,,4930515L19Rik
,,Gm7855
,,Gm16189
,,Gm14866
,,Gm14974
,,Firre
,,Gm8289
,,Hmgn2l6
,,Gm3669
,,Gm2117
,,Gm14950
,,Gm21990
,,Gm14808
,,Gm15020
,,Gm14858
,,Mageb6-ps
,,Rtl9
,,Gm14493
,,Gm14715
,,Gm14747
,,Ap3s1-ps1
,,4930555B12Rik
,,Gm14565
,,Gm14817
,,Gm9498
,,Gm15243
,,Gm9428
,,Gm15163
,,Tsix
,,Gm4916
,,Gm15279
,,Tslrn1
,,Gm14364
,,Rpl30-ps9
,,Gm14718
,,Spin2-ps4
,,Gm15229
,,Gm14634
,,Gm14368
,,Gm14742
,,Gm15258
,,9530051G07Rik
,,Gm7437
,,AW822252
,,Gm8817
,,Gm15201
,,Drr1
,,Spin2-ps3
,,Gm14707
,,Ppp4r3c-ps
,,Gm14643
,,Kis2
,,1700036O09Rik
,,Gm15169
,,Gm14717
,,4930558G05Rik
,,Gm15274
,,Gm15239
,,Gm15138
,,Nbdy
,,Ftx
,,Gm6787
,,Gm15295
,,Gm14929
,,Gm15046
,,Gm14947
,,Gm16265
,,Gm15259
,,Xist
,,Gm14503
,,Pabpc1l2a
,,Gm15281
,,Scml1
,,Gm14651
,,Gm15384
,,Gm7076
,,Gm15280
,,2810403D21Rik
,,Gm15273
,,Gm14705
,,Gm15015
,,Gm15432
,,Gm15247
,,Gm14582
,,Gm15482
,,Gm14902
,,Gm2309
,,Platr21
,,Gm1720
,,A230072C01Rik
,,Gm15276
,,Gm15298
,,Gm15063
,,Gm14697
,,E330010L02Rik
,,Gm15092
,,Gm16441
,,4933416E14Rik
,,Gm2231
,,Fthl17-ps3
,,B230119M05Rik
,,Gm27192
,,Itih5l-ps
,,Cldn34-ps
,,Gm15008
,,Gm15246
,,5530601H04Rik
,,Gm14820
,,Gm15261
,,Gm5125
,,Gm2182
,,Gm14764
,,Gm4750
,,Gm14379
,,Gm6985
,,Gm15726
,,Gm6038
,,Gm15228
,,4930453H23Rik
,,Gm15104
,,C430049B03Rik
,,BC065397
,,Gm14696
,,Gm7598
,,4933407K13Rik
,,Gm14664
,,Kantr
,,Gm14529
,,5730405O15Rik
,,Gm15017
,,Gm2200
,,Gm7023
,,Gm14552
,,Gm15241
,,Gm371
,,5730412P04Rik
,,Gm14662
,,Actb-ps1
,,Gm15202
,,Gm14457
,,Gm6938
,,Gm15245
,,Gm14635
,,5330434G04Rik
,,Gm14798
,,Gm14703
,,Gm21979
,,Gm15226
,,Gm23000
,,Gm25828
,,None
,,Gm26276
,,Gm23985
,,Gm23958
,,Gm25624
,,Gm26099
,,None
,,None
,,None
,,None
,,None
,,Gm23325
,,U7
,,None
,,None
,,Gm24061
,,Gm24718
,,Gm26351
,,Gm23901
,,None
,,Gm25429
,,None
,,Gm23124
,,None
,,Gm23586
,,None
,,None
,,Gm26182
,,None
,,None
,,Gm24687
,,Gm26312
,,None
,,None
,,Gm23557
,,None
,,Gm26368
,,Mir1970
,,Gm23082
,,None
,,Gm23280
,,Gm23277
,,Gm26000
,,Gm26487
,,None
,,Gm22332
,,None
,,Gm25552
,,None
,,None
,,None
,,Gm22539
,,Gm25226
,,Gm27510
,,None
,,None
,,Gm22522
,,None
,,Gm23258
,,Gm22090
,,Gm25520
,,None
,,Gm26174
,,Gm26401
,,Gm26406
,,None
,,Gm22430
,,None
,,Gm25770
,,Gm24577
,,None
,,None
,,Gm26029
,,None
,,None
,,Mir2137
,,Gm22139
,,None
,,None
,,Gm26007
,,None
,,Gm23199
,,None
,,None
,,None
,,3632454L22Rik
,,Tmsb15b1
,,Rhox11-ps3
,,Tmsb15b2
,,Srpx
,,Magea9-ps
,,Tesl2
,,Cmc4
,,Kcne1l
,,Cypt2
,,Gm614
,,Cdr1
,,Mageb11
,,Gm14569
,,Yy2
,,Srsx
,,Cldn34a
,,Gm20455
,,Gm20489
,,Mir3473a
,,None
,,Mir5116
,,Mir3110
,,None
,,None
,,Mir3552
,,None
,,Mir5132
,,None
,,None
,,None
,,Mir1912
,,Gm24812
,,Gm24809
,,Mir3475
,,Mir1264
,,Mir3112
,,None
,,None
,,Mir3113
,,None
,,None
,,None
,,Mir5617
,,None
,,Rps12-ps23
,,Asmt
,,Gm2101
,,Gm15089
,,Gm5645
,,None
,,Gm379
,,Gm5935
,,Gm14362
,,Gm7365
,,Rps12-ps12
,,Gm5128
,,Rps12-ps20
,,Spin2-ps6
,,Gm16445
,,None
,,None
,,Magea3
,,Rps12-ps11
,,Gm14348
,,Gm14536
,,Btbd35f17
,,Gm15068
,,Astx2
,,Btbd35f28
,,Gm6660
,,Gm15256
,,Gm17522
,,Gm14370
,,Gm7905
,,Gm15097
,,Btbd35f29
,,Gm14365
,,Gm7950
,,Gm7386
,,Gm15143
,,None
,,Astx4c
,,Btbd35f11
,,Gm15027
,,Samt1b
,,Samt1d
,,Btbd35f20
,,Gm5926
,,Gm4836
,,Gm8303
,,None
,,None
,,Astx4b
,,Gm4726
,,Gm14596
,,Gm15099
,,Gm16430
,,Gm15251
,,Gm10487
,,Gm8402
,,Gm2759
,,Gm6019
,,Samt1
,,Btbd35f27
,,Mageb6b1
,,Gm17521
,,Btbd35f18
,,Ott
,,None
,,None
,,None
,,H2al1d
,,Gm15093
,,Rhox4a2
,,Gm15101
,,Gm14595
,,None
,,Gm17412
,,Astx6
,,None
,,Astx1c
,,Rps12-ps15
,,Gm17577
,,Slx
,,Gm5947
,,None
,,Gm15091
,,Gm7408
,,Gm17467
,,1700003E24Rik
,,Rps12-ps17
,,Gm3657
,,Rhox5
,,None
,,Cypt14
,,Gm14357
,,Rps12-ps22
,,Astx1b
,,None
,,Gm10058
,,Gm21876
,,None
,,Gm14996
,,Gm7398
,,Gm7350
,,Gm16404
,,Gm8366
,,Gm15260
,,H2al1e
,,Astx1a
,,Gm7375
,,None
,,Gm15254
,,H2al1i
,,Cldn34c2
,,Gm14361
,,Gm7391
,,Rps12-ps14
,,Rhox3f
,,Astx5
,,Gm15102
,,Gm10230
,,Gm8383
,,Erdr1
,,Astx3
,,Gm15045
,,Rps7-ps3
,,Gm6215
,,Rhox3a2
,,Gm15085
,,Gm8331
,,H2al1f
,,Gm15252
,,Spin2g
,,H2al1g
,,Rhox2d
,,Gm15005
,,Btbd35f10
,,Rhox2f
,,Spin2f
,,Gm21637
,,None
,,Gm7415
,,Btbd35f7
,,None
,,Gm15098
,,Gm15128
,,Gm10096
,,Gm7958
,,Gm2318
,,Gm7421
,,Gm14333
,,Btbd35f13
,,Gm6221
,,Gm15042
,,Gm15084
,,Gm15100
,,Gm21986
,,Mageb6b2
,,H2al1c
,,Gm6228
,,Gm14625
,,Rps12-ps18
,,Gm14527
,,BC061195
,,Gm15090
,,Btbd35f2
,,Gm15088
,,None
,,Gm5123
,,None
,,Gm14598
,,Gm3681
,,Astx4a
,,Gm15086
,,Rps12-ps21
,,Gm6664
,,Gm14590
,,Btbd35f24
,,Rps12-ps16
,,Gm8320
,,Gm10147
,,Gm16405
,,None
,,Gm7903
,,Gm14355
,,Gm7438
,,Gm14992
,,Gm5169
,,None
